Date,Type,Prev. Hobbs,Hobbs,L. Cycles,R.Cycles,Landings,T.T. A/C,L. Eng. TSO,R. Eng. TSO,L. Eng. CSN,R. Eng. CSN,Landings,Flight Time,Notes, L. Eng. S New , R Eng. S New 
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,, -   ,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
,,,,,,," 7,869.3 "," (3,348.7)"," (3,348.7)"," 9,726 "," 17,179 "," 12,586 ", -   ,," 7,586.5 "," 9,370.2 "
